X,Y,Z
-156.459656,239.329865,64.760368
-156.756744,239.227554,62.959305
-157.021942,239.273392,61.358952
-157.263931,239.330231,59.672813
-157.505264,239.130234,57.762287
-157.722305,239.137787,56.109158
-158.039719,239.216171,54.411205
-158.184235,239.175232,52.687771
-158.57608,239.21347,50.88414
-158.793182,239.161453,49.185005
-158.96431,239.232788,47.147678
-159.207916,239.053253,44.958004
-159.300827,239.216217,42.783352
-159.437332,239.090042,40.160034
-159.607651,239.069687,37.589653
-159.790329,238.977814,34.93824
-159.849609,238.926575,32.150623
-159.947937,238.758163,29.258738
-159.877151,238.920868,26.477375
-159.894196,238.681396,23.608948
-159.808029,238.608215,20.742424
-159.687668,238.399338,17.766422
-159.636169,238.333115,14.953071
-159.45517,238.121109,11.862472
-159.327972,238.008896,9.07261
-159.225189,237.942535,6.286512
-159.059921,237.900101,3.582307
-158.936066,237.754898,0.870277
-158.822418,237.721756,-1.584918
-158.763123,237.53804,-3.896211
-158.643234,237.597687,-6.00302
-158.522644,237.681503,-7.90995
-158.461868,237.73671,-9.771349
-158.464661,237.796768,-11.413531
-158.379547,237.706314,-13.116591
-158.472214,237.679184,-14.722629
-158.500229,237.662445,-16.20825
-158.465408,237.585556,-17.698177
-158.470184,237.526886,-18.854609
-158.419617,237.434998,-19.911503
-158.411285,237.453659,-20.574322
-158.41893,237.3974,-20.998583
-158.323608,237.281738,-21.295189
-158.25441,237.305084,-21.290663
-158.141479,237.494324,-21.000275
-158.129456,237.536804,-20.512318
-158.176605,237.60025,-19.85305
-158.144974,237.824402,-18.993788
-158.156586,238.08992,-17.70598
-158.333115,238.035065,-16.513971
-158.521301,238.184021,-14.919905
-158.644623,238.25589,-13.295276
-158.877014,238.285309,-11.554948
-159.253967,238.206558,-9.88414
-159.729248,238.224579,-8.062891
-160.376205,238.242966,-6.284946
-161.245987,238.184555,-4.369587
-162.107498,238.22113,-2.417569
-163.228668,238.138779,-0.582301
-164.292496,238.14679,1.141041
-165.382553,238.040985,2.621311
-166.530655,237.940613,4.064704
-167.858231,237.937698,5.357904
-169.372467,238.035202,6.802399
-171.180984,238.091354,7.879538
-173.155502,238.120972,9.065757
-175.124893,238.331558,10.383817
-176.865753,238.26889,11.55714
-178.064529,238.050827,12.832131
-178.968765,237.984497,13.950912
-179.56073,237.792953,15.003291
-180.016647,237.720734,16.033838
-180.333969,237.642334,17.003227
-180.405167,237.746902,18.153736
-180.298752,237.887589,19.238449
-180.177551,238.087753,20.227877
-180.157547,237.978714,20.760288
-180.093781,237.957504,21.088026
-180.073959,238.161301,21.561985
-180.027222,238.174484,21.771572
-179.944794,238.178406,21.940601
-179.835007,238.213974,22.011854
-179.762802,238.224045,22.01705
-179.692871,238.361786,22.08803
-179.681305,238.241196,21.910074
-179.689651,238.250305,21.805429
-179.700607,238.204422,21.500891
-179.74144,238.152054,21.356443
-179.821075,238.148407,21.215504
-180.049774,237.952744,20.930014
-180.245712,237.976318,20.658714
-180.335907,237.975327,20.437794
-180.533035,237.795425,20.162624
-180.594284,237.824188,19.975449
-180.622391,237.783112,19.819935
-180.541931,237.745667,19.601727
-180.557404,237.758972,19.50104
-180.582413,237.762177,19.413982
-180.699295,237.598282,19.266407
-180.750534,237.655304,19.112726
-180.763992,237.653046,19.045322
-180.816803,237.616806,18.985817
-180.816269,237.662689,18.906321
-180.821548,237.66449,18.866516
-180.82399,237.677811,18.83626
-180.794067,237.698196,18.761671
-180.778198,237.703491,18.714643
-180.772629,237.707947,18.653933
-180.797897,237.711807,18.562895
-180.80658,237.708496,18.491295
-180.765945,237.601532,18.329012
-180.713608,237.648163,18.257303
-180.613525,237.707962,18.122478
-180.587814,237.725891,17.979231
-180.648453,237.715729,17.714659
-180.667496,237.553085,17.239918
-180.565765,237.63472,16.892159
-180.526688,237.663254,16.563717
-180.399414,237.672653,16.08672
-180.485458,237.539856,15.630982
-180.348389,237.565582,15.135861
-180.310852,237.625366,14.814517
-180.228317,237.594193,14.401684
-180.262482,237.482513,13.979993
-180.217484,237.515732,13.687933
-180.123367,237.503525,13.36283
-179.990219,237.57106,13.010894
-179.980133,237.61142,12.762351
-180.017197,237.633896,12.512557
-179.989761,237.448395,12.146311
-179.933685,237.476776,11.985963
-179.875427,237.458298,11.817069
-179.850891,237.472717,11.703364
-179.836746,237.48024,11.619799
-179.835678,237.459869,11.519028
-179.831848,237.500641,11.429853
-179.746323,237.455109,11.277441
-179.746017,237.455902,11.260243
-179.837753,237.500153,11.39157
-179.843842,237.496445,11.417883
-179.846771,237.497818,11.452869
-179.854492,237.456589,11.537482
-179.860275,237.456055,11.593564
-179.860535,237.474457,11.686706
-179.880081,237.463257,11.752646
-179.897095,237.452789,11.825938
-179.951172,237.471466,11.938766
-180.000488,237.44191,12.021327
-180.016525,237.439056,12.113666
-180.125259,237.480911,12.334811
-180.141769,237.474121,12.429731
-180.055252,237.615768,12.62378
-180.031876,237.605865,12.751516
-180.039108,237.601257,12.847904
-180.039398,237.561646,12.973197
-180.074692,237.544434,13.106839
-180.099869,237.575211,13.222748
-180.213013,237.460495,13.357276
-180.251129,237.517014,13.518612
-180.264465,237.505615,13.592717
-180.276443,237.502228,13.661629
-180.289246,237.495331,13.718466
-180.296021,237.459656,13.795157
-180.306915,237.45369,13.840498
-180.294647,237.543365,13.794596
-180.302109,237.564423,13.839134
-180.304825,237.566849,13.854261
-180.305344,237.564056,13.856662
-180.307129,237.564377,13.855238
-180.30545,237.57048,13.84764
-180.306198,237.569382,13.831571
-180.300522,237.54332,13.791565
-180.300644,237.542236,13.771904
-180.299271,237.546127,13.745579
-180.300598,237.551102,13.726307
-180.296371,237.549484,13.706074
-180.294876,237.617889,13.643347
-180.293045,237.619354,13.626598
-180.293655,237.616898,13.616051
-180.294342,237.619507,13.608635
-180.297195,237.623459,13.610083
-180.296234,237.615814,13.607144
-180.297531,237.617172,13.609102
-180.295837,237.624054,13.616405
-180.30162,237.616135,13.623371
-180.305847,237.619766,13.63104
-180.305603,237.545792,13.688976
-180.31366,237.499451,13.733999
-180.318527,237.46254,13.76984
-180.317108,237.459076,13.77347
-180.320251,237.457626,13.775229
-180.31987,237.458328,13.77401
-180.317368,237.498138,13.740702
-180.322037,237.462585,13.764836
-180.317856,237.466187,13.7602
-180.319,237.457626,13.75269
-180.315979,237.499344,13.717801
-180.319809,237.500549,13.713246
-180.316803,237.498993,13.709319
-180.318069,237.500122,13.708368
-180.317627,237.49675,13.706326
-180.322815,237.461166,13.740417
-180.321442,237.460083,13.744719
-180.323456,237.498749,13.717203
-180.324036,237.46138,13.752074
-180.32663,237.457062,13.754907
-180.328918,237.461807,13.758031
-180.328461,237.456406,13.757989
-180.330872,237.46167,13.761607
-180.330658,237.457733,13.76053
-180.332184,237.460968,13.76243
-180.332123,237.46254,13.761056
-180.331223,237.460983,13.756514
-180.330826,237.461197,13.753143
-180.332535,237.458939,13.749665
-180.333618,237.459824,13.747807
-180.330429,237.457733,13.745909
-180.335175,237.453476,13.746864
-180.33638,237.460342,13.744541
-180.336365,237.460327,13.744986
-180.339218,237.462097,13.748006
-180.337967,237.456116,13.74875
-180.339096,237.456619,13.749031
-180.339233,237.45723,13.75211
-180.342255,237.458633,13.755717
-180.3414,237.461105,13.758126
-180.344162,237.459351,13.757089
-180.34375,237.455826,13.75683
-180.346909,237.460953,13.758589
-180.345764,237.463486,13.75864
-180.34465,237.455795,13.75913
-180.34726,237.457703,13.759771
