A B C k_max k_min L W
0.16999999999999998 0.13999999999999999 0.44999999999999984 1258809.0639125488 145781.4511686345 0.39594710494123864 0.011097676048805941
0.16999999999999998 0.13999999999999999 0.45999999999999985 730216.6803088366 92731.40009970676 0.3271612754818749 0.01122098356045934
0.16999999999999998 0.13999999999999999 0.46999999999999986 319161.9802056031 50836.342173304336 0.22840020051588533 0.01134429107211274
0.16999999999999998 0.14999999999999997 0.3799999999999999 4522837.841647862 1338851.511503758 0.6248339887371768 0.010481138490538944
0.16999999999999998 0.14999999999999997 0.3899999999999999 4986838.0274241585 1121493.125596363 0.61666332059144 0.010604446002192344
0.16999999999999998 0.14999999999999997 0.3999999999999998 5151611.929198415 895090.8966768184 0.6046620134736662 0.010727753513845743
0.16999999999999998 0.14999999999999997 0.4099999999999998 4906418.444807234 688949.5443017079 0.588355358297358 0.010851061025499143
0.16999999999999998 0.14999999999999997 0.4199999999999998 4286813.785245662 516540.1260373016 0.567124109191782 0.010974368537152541
0.16999999999999998 0.14999999999999997 0.4299999999999998 3458833.6436551083 379505.17328933964 0.5401336739956522 0.011097676048805941
0.16999999999999998 0.14999999999999997 0.43999999999999984 2605403.314951062 273592.7294397839 0.5062081034727794 0.01122098356045934
0.16999999999999998 0.14999999999999997 0.44999999999999984 1841863.6518522513 192766.46812310757 0.46358453946434597 0.01134429107211274
0.16999999999999998 0.14999999999999997 0.45999999999999985 1209595.5733589944 131195.11618755807 0.4093690407019583 0.01146759858376614
0.16999999999999998 0.14999999999999997 0.46999999999999986 705771.8036619505 83872.62187277671 0.3380666513312707 0.011590906095419538
0.16999999999999998 0.14999999999999997 0.47999999999999976 310236.2929573127 46338.64740230727 0.2358887316803411 0.011714213607072936
0.16999999999999998 0.15999999999999998 0.3799999999999999 4169727.172393867 1496851.603139786 0.6537600706292838 0.010727753513845743
0.16999999999999998 0.15999999999999998 0.3899999999999999 4718666.113614187 1288898.6182952626 0.648412629821599 0.010851061025499143
0.16999999999999998 0.15999999999999998 0.3999999999999998 5090699.900341398 1051326.7417278315 0.6395027028355673 0.010974368537152541
0.16999999999999998 0.15999999999999998 0.4099999999999998 5141777.489789658 822782.2415730145 0.6266497230545267 0.011097676048805941
0.16999999999999998 0.15999999999999998 0.4199999999999998 4802435.222978905 625404.8393621958 0.6093680496651208 0.01122098356045934
0.16999999999999998 0.15999999999999998 0.4299999999999998 4140645.219157946 465760.43644905655 0.5870232007423715 0.01134429107211274
0.16999999999999998 0.15999999999999998 0.43999999999999984 3320214.3587418827 341344.8118946978 0.5587589730989501 0.01146759858376614
0.16999999999999998 0.15999999999999998 0.44999999999999984 2499569.412721449 246168.91885625836 0.5233677002006698 0.011590906095419538
0.16999999999999998 0.15999999999999998 0.45999999999999985 1772169.0427808561 173830.58649255842 0.4790373574464911 0.011714213607072938
0.16999999999999998 0.15999999999999998 0.46999999999999986 1169112.408653693 118726.02744625474 0.4227909764626778 0.011837521118726338
0.16999999999999998 0.15999999999999998 0.47999999999999976 685576.5456391667 76262.75682473654 0.34897202718066705 0.011960828630379734
0.16999999999999998 0.15999999999999998 0.48999999999999977 302830.4338618972 42438.577402039125 0.24337726284479644 0.012084136142033134
0.16999999999999998 0.16999999999999998 0.3899999999999999 4376661.010297683 1468106.3805393034 0.6779734065785163 0.011097676048805941
0.16999999999999998 0.16999999999999998 0.3999999999999998 4870521.7846423825 1228342.0204339756 0.6719912709060206 0.01122098356045934
0.16999999999999998 0.16999999999999998 0.4099999999999998 5156009.690237492 979243.7475058105 0.6623420850796947 0.01134429107211274
0.16999999999999998 0.16999999999999998 0.4199999999999998 5110782.613484915 754366.4915670624 0.6486374326353873 0.01146759858376614
0.16999999999999998 0.16999999999999998 0.4299999999999998 4699847.832538714 568041.6520864901 0.630380741032884 0.011590906095419538
0.16999999999999998 0.16999999999999998 0.43999999999999984 4011663.4055152275 421130.7248118175 0.6069222922929602 0.011714213607072938
0.16999999999999998 0.16999999999999998 0.44999999999999984 3202931.1335031134 308278.95088781306 0.5773842722022489 0.011837521118726338
0.16999999999999998 0.16999999999999998 0.45999999999999985 2411484.210163004 222554.93759863926 0.540527296928561 0.011960828630379738
0.16999999999999998 0.16999999999999998 0.46999999999999986 1714410.222313113 157545.12551982413 0.4944901754286358 0.012084136142033138
0.16999999999999998 0.16999999999999998 0.47999999999999976 1135523.5287915198 107978.76889281916 0.43621291222339886 0.012207443653686534
0.16999999999999998 0.16999999999999998 0.48999999999999977 668772.4286317419 69671.33700556868 0.35987740303006305 0.012330751165339934
0.16999999999999998 0.16999999999999998 0.4999999999999998 296653.1227845313 39030.030437942834 0.2508657940092519 0.012454058676993333
0.16999999999999998 0.17999999999999997 0.3899999999999999 4004222.319063836 1650462.469562785 0.7053461164901251 0.01134429107211274
0.16999999999999998 0.17999999999999997 0.3999999999999998 4549027.145699474 1424250.724814519 0.702186742527749 0.011467598583766139
0.16999999999999998 0.17999999999999997 0.4099999999999998 4987264.911983515 1161118.9927495685 0.6955699119904424 0.011590906095419538
0.16999999999999998 0.17999999999999997 0.4199999999999998 5193791.390808851 907970.9483040621 0.6851814673238222 0.011714213607072936
0.16999999999999998 0.17999999999999997 0.4299999999999998 5068127.798921284 690812.8234544719 0.6706251422162478 0.011837521118726336
0.16999999999999998 0.17999999999999997 0.43999999999999984 4602906.572405117 516630.74685768137 0.6513934324006465 0.011960828630379736
0.16999999999999998 0.17999999999999997 0.44999999999999984 3898794.705129461 381924.87528392294 0.6268213838435486 0.012084136142033136
0.16999999999999998 0.17999999999999997 0.45999999999999985 3103446.80010649 279526.2430886571 0.596009571305547 0.012207443653686536
0.16999999999999998 0.17999999999999997 0.46999999999999986 2337689.700747554 202103.5053410642 0.5576868936564516 0.012330751165339934
0.16999999999999998 0.17999999999999997 0.47999999999999976 1666186.442435743 143441.62446030945 0.5099429934107804 0.012454058676993333
0.16999999999999998 0.17999999999999997 0.48999999999999977 1107465.0499735374 98646.98789757314 0.4496348479841183 0.01257736618864673
0.16999999999999998 0.17999999999999997 0.4999999999999998 654714.1070096622 63919.97562746951 0.37078277887945854 0.012700673700300133
0.16999999999999998 0.17999999999999997 0.5099999999999998 291481.7983790862 36030.40108051312 0.258354325173706 0.01282398121195353
0.16999999999999998 0.18999999999999995 0.3899999999999999 3631049.795113162 1820569.6424835508 0.7304883552260025 0.011590906095419538
0.16999999999999998 0.18999999999999995 0.3999999999999998 4177220.2636589957 1631662.5374749918 0.7300951030336386 0.011714213607072936
0.16999999999999998 0.18999999999999995 0.4099999999999998 4692260.761010604 1368735.4068698657 0.7264000784769818 0.011837521118726336
0.16999999999999998 0.18999999999999995 0.4199999999999998 5076500.135125326 1090615.151161593 0.7191485530748638 0.011960828630379736
0.16999999999999998 0.18999999999999995 0.4299999999999998 5212410.544790843 839375.8140546618 0.7080208495679496 0.012084136142033136
0.16999999999999998 0.18999999999999995 0.43999999999999984 5020044.939880009 632516.1746172116 0.6926128517971087 0.012207443653686536
0.16999999999999998 0.18999999999999995 0.44999999999999984 4513617.713589919 470747.2394048449 0.6724061237684089 0.012330751165339934
0.16999999999999998 0.18999999999999995 0.45999999999999985 3800470.8353129537 347452.84430019406 0.6467204753941378 0.012454058676993333
0.16999999999999998 0.18999999999999995 0.46999999999999986 3018817.947441314 254426.5854033799 0.6146348704088449 0.012577366188646733
0.16999999999999998 0.18999999999999995 0.47999999999999976 2275524.2026963076 184292.38334057963 0.5748464903843431 0.01270067370030013
0.16999999999999998 0.18999999999999995 0.48999999999999977 1625683.292969629 131149.61385090693 0.5253958113929256 0.01282398121195353
0.16999999999999998 0.18999999999999995 0.4999999999999998 1083903.7281664573 90490.15608982822 0.4630567837448382 0.012947288723606929
0.16999999999999998 0.18999999999999995 0.5099999999999998 642907.2797005314 58868.564325809326 0.38168815472885426 0.013070596235260327
0.16999999999999998 0.18999999999999995 0.5199999999999998 287143.5036521773 33374.395562793194 0.2658428563381617 0.013193903746913727
0.16999999999999998 0.19999999999999996 0.3999999999999998 3792659.7130294326 1834716.850679664 0.7556776088544854 0.011960828630379736
0.16999999999999998 0.19999999999999996 0.4099999999999998 4327047.569240853 1596986.332351101 0.7548440895771515 0.012084136142033136
0.16999999999999998 0.19999999999999996 0.4199999999999998 4811300.475328675 1305032.1905700976 0.7506134144262142 0.012207443653686536
0.16999999999999998 0.19999999999999996 0.4299999999999998 5144492.026010366 1019523.4642694847 0.7427271941592857 0.012330751165339934
0.16999999999999998 0.19999999999999996 0.43999999999999984 5218048.559437374 774617.7395460234 0.7308602318120767 0.012454058676993333
0.16999999999999998 0.19999999999999996 0.44999999999999984 4970515.6205285955 579494.2346889209 0.7146005613779688 0.012577366188646733
0.16999999999999998 0.19999999999999996 0.45999999999999985 4432701.649849338 429881.0827769358 0.693418815136172 0.012700673700300133
0.16999999999999998 0.19999999999999996 0.46999999999999986 3715023.5933540887 317088.14190229203 0.666619566944727 0.012823981211953533
0.16999999999999998 0.19999999999999996 0.47999999999999976 2946628.7206030474 232426.65859420618 0.633260169512144 0.012947288723606929
0.16999999999999998 0.19999999999999996 0.48999999999999977 2222917.3518174794 168698.3970979923 0.5920060871122338 0.013070596235260327
0.16999999999999998 0.19999999999999996 0.4999999999999998 1591506.8648392132 120373.31237959291 0.5408486293750702 0.013193903746913727
0.16999999999999998 0.19999999999999996 0.5099999999999998 1064043.1436047386 83317.16400511023 0.47647871950555776 0.013317211258567127
0.16999999999999998 0.19999999999999996 0.5199999999999998 632967.0661201412 54405.630593394875 0.39259353057825014 0.013440518770220527
0.16999999999999998 0.19999999999999996 0.5299999999999998 283501.81375078904 31009.713631589155 0.2733313875026169 0.013563826281873926
0.16999999999999998 0.20999999999999996 0.3999999999999998 3419434.394699577 2007493.397026916 0.7788550526903413 0.012207443653686536
0.16999999999999998 0.20999999999999996 0.4099999999999998 3936047.372258642 1831071.5119135056 0.7808668624829683 0.012330751165339934
0.16999999999999998 0.20999999999999996 0.4199999999999998 4456881.661344615 1549147.6920440078 0.7795930761206644 0.012454058676993333
0.16999999999999998 0.20999999999999996 0.4299999999999998 4910455.325853534 1236324.734643694 0.7748267503754471 0.012577366188646733
0.16999999999999998 0.20999999999999996 0.43999999999999984 5196262.011957488 949837.3340677152 0.7663058352437072 0.012700673700300133
0.16999999999999998 0.20999999999999996 0.44999999999999984 5215188.393901142 714317.4297953371 0.7536996140562048 0.012823981211953533
0.16999999999999998 0.20999999999999996 0.45999999999999985 4922009.245264439 531534.7593665642 0.7365882709588302 0.01294728872360693
0.16999999999999998 0.20999999999999996 0.46999999999999986 4360164.9005169235 393503.7082959199 0.7144315065039354 0.01307059623526033
0.16999999999999998 0.20999999999999996 0.47999999999999976 3640863.8813376846 290276.96765684383 0.686518658495316 0.013193903746913727
0.16999999999999998 0.20999999999999996 0.48999999999999977 2884904.7809251854 213064.31780756966 0.6518854686154425 0.013317211258567127
0.16999999999999998 0.20999999999999996 0.4999999999999998 2178241.1349865743 154976.91888274727 0.6091656838401242 0.013440518770220527
0.16999999999999998 0.20999999999999996 0.5099999999999998 1562570.3075674756 110874.4536221143 0.5563014473572155 0.013563826281873926
0.16999999999999998 0.20999999999999996 0.5199999999999998 1047259.9368926791 76974.52982954512 0.4899006552662782 0.013687133793527324
0.16999999999999998 0.20999999999999996 0.5299999999999998 624589.402422515 50441.46181575588 0.4034989064276461 0.013810441305180726
0.16999999999999998 0.20999999999999996 0.5399999999999998 280447.6900653977 28893.968295607934 0.28081991866707234 0.013933748816834126
0.16999999999999998 0.21999999999999995 0.4099999999999998 3549343.3935502674 2042676.785415026 0.8043912839260903 0.01257736618864673
0.16999999999999998 0.21999999999999995 0.4199999999999998 4063311.665376949 1810753.7663342657 0.8060561161114506 0.012700673700300133
0.16999999999999998 0.21999999999999995 0.4299999999999998 4569601.788613995 1491124.658864695 0.8043420626641776 0.01282398121195353
0.16999999999999998 0.21999999999999995 0.43999999999999984 4993383.439815867 1165321.3767629848 0.7990400863246797 0.01294728872360693
0.16999999999999998 0.21999999999999995 0.44999999999999984 5235760.772102681 882926.1458257741 0.7898844763281292 0.013070596235260327
0.16999999999999998 0.21999999999999995 0.45999999999999985 5207035.283759326 658711.619762448 0.776538996300332 0.01319390374691373
0.16999999999999998 0.21999999999999995 0.46999999999999986 4875995.296249253 488298.696102111 0.7585759805396897 0.013317211258567127
0.16999999999999998 0.21999999999999995 0.47999999999999976 4295636.514048437 361105.5905584111 0.7354441978716977 0.013440518770220527
0.16999999999999998 0.21999999999999995 0.48999999999999977 3576553.364916909 266537.5916854328 0.7064177500459046 0.013563826281873926
0.16999999999999998 0.21999999999999995 0.4999999999999998 2832031.5943794837 195953.91112916524 0.6705107677187405 0.013687133793527324
0.16999999999999998 0.21999999999999995 0.5099999999999998 2140201.6251016064 142845.7718913547 0.6263252805680148 0.013810441305180726
0.16999999999999998 0.21999999999999995 0.5199999999999998 1538014.7463725426 102459.49480168555 0.5717542653393602 0.013933748816834126
0.16999999999999998 0.21999999999999995 0.5299999999999998 1033059.493848137 71337.78676161887 0.5033225910269981 0.014057056328487525
0.16999999999999998 0.21999999999999995 0.5399999999999998 617530.9504478808 46903.1120699685 0.4144042822770419 0.014180363840140925
0.16999999999999998 0.21999999999999995 0.5499999999999998 277892.9508459103 26992.44637760547 0.2883084498315273 0.014303671351794323
0.16999999999999998 0.22999999999999995 0.4199999999999998 3666292.2036162615 2061107.7237193761 0.8299275151618392 0.01294728872360693
0.16999999999999998 0.22999999999999995 0.4299999999999998 4176397.213885757 1775583.5356972036 0.8312453697399337 0.013070596235260327
0.16999999999999998 0.22999999999999995 0.43999999999999984 4667750.097215389 1425869.353020416 0.8290910492076909 0.01319390374691373
0.16999999999999998 0.22999999999999995 0.44999999999999984 5063132.234786193 1094180.239450922 0.8232534222739126 0.013317211258567127
0.16999999999999998 0.22999999999999995 0.45999999999999985 5266056.664412658 819648.0352651865 0.813463117412551 0.01344051877022053
0.16999999999999998 0.22999999999999995 0.46999999999999986 5195852.9211938605 607779.4056595699 0.7993783785444597 0.013563826281873926
0.16999999999999998 0.22999999999999995 0.47999999999999976 4833290.292004207 449388.62386750436 0.7805636901205509 0.013687133793527324
0.16999999999999998 0.22999999999999995 0.48999999999999977 4238563.391435663 332215.41581192333 0.7564568892394604 0.013810441305180726
0.16999999999999998 0.22999999999999995 0.4999999999999998 3520823.968432156 245454.99678311805 0.7263168415964936 0.013933748816834126
0.16999999999999998 0.22999999999999995 0.5099999999999998 2786684.5150539237 180773.3364128954 0.6891360668220392 0.014057056328487525
0.16999999999999998 0.22999999999999995 0.5199999999999998 2107759.844534085 132072.62937983722 0.6434848772959064 0.014180363840140925
0.16999999999999998 0.22999999999999995 0.5299999999999998 1517153.1646804668 94969.99129007905 0.5872070833215048 0.014303671351794323
0.16999999999999998 0.22999999999999995 0.5399999999999998 1021044.5253394708 66305.10000603388 0.5167445267877178 0.014426978863447723
0.16999999999999998 0.22999999999999995 0.5499999999999998 611594.708147904 43730.71678090571 0.4253096581264376 0.014550286375101123
0.16999999999999998 0.22999999999999995 0.5599999999999997 275765.5249836987 25276.452445838488 0.29579698099598467 0.01467359388675452
0.16999999999999998 0.23999999999999994 0.4199999999999998 3287799.626780289 2252958.004557874 0.8510903289524454 0.013193903746913727
0.16999999999999998 0.23999999999999994 0.4299999999999998 3771640.9713772726 2062777.173195844 0.8554637463975879 0.013317211258567127
0.16999999999999998 0.23999999999999994 0.43999999999999984 4277064.480951969 1727863.0079122593 0.8564346233684168 0.013440518770220527
0.16999999999999998 0.23999999999999994 0.44999999999999984 4753530.620889012 1356089.5729632152 0.8538400357512037 0.013563826281873926
0.16999999999999998 0.23999999999999994 0.45999999999999985 5122207.250035927 1024517.8170837116 0.8474667582231452 0.013687133793527324
0.16999999999999998 0.23999999999999994 0.46999999999999986 5289511.051685024 760468.6435845773 0.8370417584969727 0.013810441305180726
0.16999999999999998 0.23999999999999994 0.47999999999999976 5183220.299233422 561338.0494325451 0.8222177607885867 0.013933748816834126
0.16999999999999998 0.23999999999999994 0.48999999999999977 4794289.5396877555 414391.9531468835 0.8025513997014115 0.014057056328487525
0.16999999999999998 0.23999999999999994 0.4999999999999998 4188321.9207620174 306408.09205287567 0.777469580607223 0.014180363840140925
0.16999999999999998 0.23999999999999994 0.5099999999999998 3472573.176758015 226673.60456767044 0.7462159331470823 0.014303671351794323
0.16999999999999998 0.23999999999999994 0.5199999999999998 2747771.61388355 167253.02205100728 0.7077613659253372 0.014426978863447723
0.16999999999999998 0.23999999999999994 0.5299999999999998 2080073.4313936147 122465.14222478459 0.6606444740237966 0.014550286375101123
0.16999999999999998 0.23999999999999994 0.5399999999999998 1499429.9203159665 88275.28210523841 0.6026599013036497 0.014673593886754523
0.16999999999999998 0.23999999999999994 0.5499999999999998 1010892.3852687469 61792.47345484112 0.5301664625484379 0.014796901398407922
0.16999999999999998 0.23999999999999994 0.5599999999999997 606619.5218205878 40874.73273128752 0.43621503397583394 0.014920208910061319
0.16999999999999998 0.23999999999999994 0.5699999999999997 274005.9456411129 23722.06532624452 0.3032855121604384 0.015043516421714719
0.16999999999999998 0.24999999999999992 0.4299999999999998 3381453.641374586 2300619.536490523 0.8768809449813078 0.013563826281873926
0.16999999999999998 0.24999999999999992 0.43999999999999984 3866638.772368137 2048373.6419232213 0.880999977633337 0.013687133793527324
0.16999999999999998 0.24999999999999992 0.44999999999999984 4366881.202309283 1670137.3833822971 0.8816238769968995 0.013810441305180726
0.16999999999999998 0.24999999999999992 0.45999999999999985 4828829.860107318 1284114.8997839838 0.8785890222947172 0.013933748816834126
0.16999999999999998 0.24999999999999992 0.46999999999999986 5172649.820273732 957468.2554591405 0.8716800941723776 0.014057056328487525
0.16999999999999998 0.24999999999999992 0.47999999999999976 5307928.99039591 705568.3741245954 0.860620399581395 0.014180363840140922
0.16999999999999998 0.24999999999999992 0.48999999999999977 5170222.82574942 519111.76384800335 0.8450571430327141 0.014303671351794323
0.16999999999999998 0.24999999999999992 0.4999999999999998 4759120.666714634 382906.6968418868 0.8245391092822718 0.014426978863447721
0.16999999999999998 0.24999999999999992 0.5099999999999998 4144280.238582772 283306.29471438436 0.7984822719749859 0.014550286375101123
0.16999999999999998 0.24999999999999992 0.5199999999999998 3430849.1865336797 209889.6052662726 0.766115024697671 0.01467359388675452
0.16999999999999998 0.24999999999999992 0.5299999999999998 2714387.906573968 155166.73085695363 0.7263866650286351 0.014796901398407922
0.16999999999999998 0.24999999999999992 0.5399999999999998 2056453.2239751697 113863.18434634902 0.6778040707516872 0.014920208910061319
0.16999999999999998 0.24999999999999992 0.5499999999999998 1484391.0904423161 82266.87960128103 0.6181127192857939 0.015043516421714722
0.16999999999999998 0.24999999999999992 0.5599999999999997 1002338.427782888 57730.106686673804 0.5435883983091581 0.015166823933368118
0.16999999999999998 0.24999999999999992 0.5699999999999997 602472.3207677753 38293.843712518435 0.4471204098252294 0.015290131445021518
0.16999999999999998 0.24999999999999992 0.5799999999999997 272564.72165613703 22309.191478627916 0.310774043324893 0.015413438956674914
0.16999999999999998 0.2599999999999999 0.4299999999999998 3020137.4654383934 2421314.9599736845 0.8953365756705365 0.013810441305180726
0.16999999999999998 0.2599999999999999 0.43999999999999984 3466538.215573947 2333271.1543555427 0.9026715610101691 0.013933748816834126
0.16999999999999998 0.2599999999999999 0.44999999999999984 3952416.7912471723 2019198.1366283977 0.9065362088690865 0.014057056328487525
0.16999999999999998 0.2599999999999999 0.45999999999999985 4447227.138513962 1604974.1624914273 0.9068131306253823 0.014180363840140925
0.16999999999999998 0.2599999999999999 0.46999999999999986 4895248.025164603 1211839.6884406547 0.9033380088382303 0.014303671351794323
0.16999999999999998 0.2599999999999999 0.47999999999999976 5216112.723542429 893765.7197715881 0.8958934301216106 0.014426978863447721
0.16999999999999998 0.2599999999999999 0.48999999999999977 5322682.992529015 654930.8251786189 0.8841990406658167 0.01455028637510112
0.16999999999999998 0.2599999999999999 0.4999999999999998 5157592.288568646 480778.91195011826 0.8678965252768416 0.01467359388675452
0.16999999999999998 0.2599999999999999 0.5099999999999998 4727744.784086895 354555.6844302319 0.8465268188631323 0.014796901398407919
0.16999999999999998 0.2599999999999999 0.5199999999999998 4105831.50785491 262578.48963561043 0.8194949633427486 0.014920208910061319
0.16999999999999998 0.2599999999999999 0.5299999999999998 3394832.823678165 194843.65674174362 0.7860141162482603 0.015043516421714719
0.16999999999999998 0.2599999999999999 0.5399999999999998 2685779.0459363447 144323.9729365753 0.7450119641319334 0.015166823933368118
0.16999999999999998 0.2599999999999999 0.5499999999999998 2036330.621336235 106132.7392773259 0.6949636674795779 0.015290131445021518
0.16999999999999998 0.2599999999999999 0.5599999999999997 1471662.4399456969 76854.12817641211 0.6335655372679398 0.015413438956674914
0.16999999999999998 0.2599999999999999 0.5699999999999997 995163.613787927 54059.59565682319 0.5570103340698778 0.015536746468328314
0.16999999999999998 0.2599999999999999 0.5799999999999997 599042.2850097867 35953.352212848135 0.45802578567462515 0.015660053979981714
0.16999999999999998 0.2599999999999999 0.5899999999999997 271400.3406206175 21020.835338639565 0.31826257448934825 0.015783361491635114
0.16999999999999998 0.2699999999999999 0.43999999999999984 3093820.6024670918 2501016.797841917 0.9212883604725813 0.014180363840140925
0.16999999999999998 0.2699999999999999 0.44999999999999984 3543894.7828848856 2350366.1505497587 0.928462177039031 0.014303671351794323
0.16999999999999998 0.2699999999999999 0.45999999999999985 4029989.1464370457 1977024.0542208934 0.932072440104835 0.014426978863447723
0.16999999999999998 0.2699999999999999 0.46999999999999986 4519306.474426765 1534788.0296820044 0.9320023842538651 0.014550286375101123
0.16999999999999998 0.2699999999999999 0.47999999999999976 4954134.069311168 1140724.4737289276 0.928086995381743 0.01467359388675452
0.16999999999999998 0.2699999999999999 0.48999999999999977 5253928.547529562 833830.6926398574 0.9201067660708437 0.014796901398407919
0.16999999999999998 0.2699999999999999 0.4999999999999998 5334811.877489544 608411.2903188092 0.9077776817502377 0.014920208910061319
0.16999999999999998 0.2699999999999999 0.5099999999999998 5145808.393001609 446003.0422908354 0.8907359075209687 0.015043516421714719
0.16999999999999998 0.2699999999999999 0.5199999999999998 4700022.840951688 328993.3831701141 0.8685145284439932 0.015166823933368118
0.16999999999999998 0.2699999999999999 0.5299999999999998 4072410.305134523 243935.22146737162 0.8405076547105118 0.015290131445021518
0.16999999999999998 0.2699999999999999 0.5399999999999998 3363819.5028406978 181314.29400234474 0.8059132077988485 0.015413438956674914
0.16999999999999998 0.2699999999999999 0.5499999999999998 2661312.6044236533 134563.78541801305 0.7636372632352315 0.015536746468328314
0.16999999999999998 0.2699999999999999 0.5599999999999997 2019232.796905318 99161.05950913652 0.7121232642074695 0.015660053979981714
0.16999999999999998 0.2699999999999999 0.5699999999999997 1460932.8386533787 71960.81679478068 0.6490183552500844 0.015783361491635114
0.16999999999999998 0.2699999999999999 0.5799999999999997 989185.1565090185 50731.75987415004 0.5704322698305977 0.015906669003288514
0.16999999999999998 0.2699999999999999 0.5899999999999997 596236.4075491675 33823.930856735686 0.4689311615240208 0.016029976514941913
0.16999999999999998 0.2699999999999999 0.5999999999999998 270477.73333404446 19842.53050026035 0.32575110565380344 0.016153284026595313
0.16999999999999998 0.2799999999999999 0.44999999999999984 3161058.2574271206 2570217.550553017 0.9472401452746262 0.014550286375101123
0.16999999999999998 0.2799999999999999 0.45999999999999985 3614286.406811752 2351904.821746577 0.9542527930678933 0.014673593886754523
0.16999999999999998 0.2799999999999999 0.46999999999999986 4100258.4164748793 1923927.9772956783 0.957608671340584 0.014796901398407922
0.16999999999999998 0.2799999999999999 0.47999999999999976 4584164.027742768 1461722.764824958 0.9571916378823474 0.014920208910061319
0.16999999999999998 0.2799999999999999 0.48999999999999977 5006620.466626527 1071834.8095325527 0.952835981925257 0.015043516421714719
0.16999999999999998 0.2799999999999999 0.4999999999999998 5287168.817252114 777849.0677225773 0.944320102020076 0.015166823933368118
0.16999999999999998 0.2799999999999999 0.5099999999999998 5345098.346455018 565787.3706264005 0.9313563228346597 0.015290131445021518
0.16999999999999998 0.2799999999999999 0.5199999999999998 5135172.015966799 414452.3604779303 0.9135752897650964 0.015413438956674914
0.16999999999999998 0.2799999999999999 0.5299999999999998 4675758.919056167 305908.16198427737 0.8905022380248536 0.015536746468328314
0.16999999999999998 0.2799999999999999 0.5399999999999998 4043499.2874183673 227124.7197665316 0.8615203460782739 0.015660053979981714
0.16999999999999998 0.2799999999999999 0.5499999999999998 3337202.655679685 169112.15965299594 0.8258122993494375 0.015783361491635114
0.16999999999999998 0.2799999999999999 0.5599999999999997 2640455.3428410892 125749.6481429898 0.7822625623385311 0.015906669003288514
0.16999999999999998 0.2799999999999999 0.5699999999999997 2004763.68956254 92852.81532088222 0.7292828609353601 0.016029976514941913
0.16999999999999998 0.2799999999999999 0.5799999999999997 1451941.628379346 67522.51480703159 0.6644711732322292 0.016153284026595313
0.16999999999999998 0.2799999999999999 0.5899999999999997 984249.3731904009 47704.94008927743 0.5838542055913178 0.016276591538248713
0.16999999999999998 0.2799999999999999 0.5999999999999998 593976.0773758455 31880.643443426456 0.4798365373734168 0.016399899049902113
0.16999999999999998 0.2799999999999999 0.6099999999999998 269767.07985186076 18761.89168754987 0.33323963681825897 0.016523206561555513
0.16999999999999998 0.2899999999999999 0.44999999999999984 2813392.462314183 2585584.9078056123 0.9626584485384446 0.014796901398407922
0.16999999999999998 0.2899999999999999 0.45999999999999985 3222441.913956434 2627544.6554713156 0.9731919300766708 0.01492020891006132
0.16999999999999998 0.2899999999999999 0.46999999999999986 3678400.99403538 2338424.6753756944 0.9800434090967554 0.015043516421714722
0.16999999999999998 0.2899999999999999 0.47999999999999976 4164023.79755082 1862118.219176136 0.983144902576333 0.015166823933368118
0.16999999999999998 0.2899999999999999 0.48999999999999977 4642702.7894547675 1387588.5404403603 0.982380891510831 0.015290131445021518
0.16999999999999998 0.2899999999999999 0.4999999999999998 5053655.558499722 1005899.2593187359 0.9775849684687699 0.015413438956674914
0.16999999999999998 0.2899999999999999 0.5099999999999998 5316693.728671666 725838.9548869343 0.9685334379693089 0.015536746468328314
0.16999999999999998 0.2899999999999999 0.5199999999999998 5354129.178166772 526794.9280812284 0.9549349639190816 0.015660053979981714
0.16999999999999998 0.2899999999999999 0.5299999999999998 5125857.891306191 385811.2176955685 0.9364146720092239 0.015783361491635114
0.16999999999999998 0.2899999999999999 0.5399999999999998 4654728.270366268 285021.87070342305 0.9124899476057142 0.015906669003288514
0.16999999999999998 0.2899999999999999 0.5499999999999998 4018630.3881632984 211928.41699239964 0.882533037446037 0.016029976514941913
0.16999999999999998 0.2899999999999999 0.5599999999999997 3314459.1313684206 158075.04642756507 0.8457113909000269 0.016153284026595313
0.16999999999999998 0.2899999999999999 0.5699999999999997 2622755.165316088 117765.33133806352 0.8008878614418293 0.016276591538248713
0.16999999999999998 0.2899999999999999 0.5799999999999997 1992589.2866272493 87127.01550953403 0.7464424576632508 0.016399899049902113
0.16999999999999998 0.2899999999999999 0.5899999999999997 1444468.8909552172 63484.460919859055 0.679923991214374 0.016523206561555513
0.16999999999999998 0.2899999999999999 0.5999999999999998 980226.1603640675 44943.65307027775 0.5972761413520379 0.01664651407320891
0.16999999999999998 0.2899999999999999 0.6099999999999998 592194.4195837463 30102.17033168195 0.4907419132228126 0.01676982158486231
0.16999999999999998 0.2899999999999999 0.6199999999999998 269242.8716127141 17768.258520467993 0.34072816798271427 0.01689312909651571
0.17999999999999997 0.1 0.3799999999999999 4932575.346486222 1028458.302406345 0.4928633484914387 0.00937137088565835
0.17999999999999997 0.1 0.3899999999999999 5044199.3680164665 850108.3845985383 0.47589362398486057 0.009494678397311749
0.17999999999999997 0.1 0.3999999999999998 4488731.841549869 665678.4167602563 0.4540005737827548 0.009617985908965147
