A B C k_max k_min L W
0.14999999999999997 0.2699999999999999 0.33999999999999986 898329.0974632117 173419.00249644715 0.21407830025042443 0.01270067370030013
0.14999999999999997 0.2699999999999999 0.34999999999999987 976144.8575013967 196736.18053826602 0.22668340852079363 0.01282398121195353
0.14999999999999997 0.2699999999999999 0.3599999999999999 1062348.9649849012 216859.01176842203 0.23852677270665162 0.012947288723606929
0.14999999999999997 0.2699999999999999 0.3699999999999999 1157197.6719575503 233747.382941616 0.24955194216921273 0.013070596235260327
0.14999999999999997 0.2699999999999999 0.3799999999999999 1260640.4591195711 247403.39600918227 0.2596984839075769 0.013193903746913727
0.14999999999999997 0.2699999999999999 0.3899999999999999 1372161.842734151 257851.53581250712 0.2689011888485365 0.013317211258567127
0.14999999999999997 0.2699999999999999 0.3999999999999998 1490575.7500398604 265129.6218095828 0.2770891012192004 0.013440518770220527
0.14999999999999997 0.2699999999999999 0.4099999999999998 1511581.0628178471 269285.9939872732 0.2841843134729037 0.013563826281873926
0.14999999999999997 0.2699999999999999 0.4199999999999998 1469833.801341303 270380.3279537211 0.2901004463287304 0.013687133793527324
0.14999999999999997 0.2699999999999999 0.4299999999999998 1421112.8614410665 268486.45764522895 0.29474069908518113 0.013810441305180726
0.14999999999999997 0.2699999999999999 0.43999999999999984 1365387.7779110218 263696.0808771595 0.2979953024663093 0.013933748816834126
0.14999999999999997 0.2699999999999999 0.44999999999999984 1302635.0877687186 256122.47332078533 0.29973812265202093 0.014057056328487525
0.14999999999999997 0.2699999999999999 0.45999999999999985 1232837.6523205787 245903.46925558257 0.29982202882069564 0.014180363840140925
0.14999999999999997 0.2699999999999999 0.46999999999999986 1155984.0536479922 233203.05277559845 0.29807240610392977 0.014303671351794323
0.14999999999999997 0.2699999999999999 0.47999999999999976 1072068.0551565099 218210.9731726972 0.2942777896855444 0.014426978863447721
0.14999999999999997 0.2699999999999999 0.48999999999999977 981088.1172396081 201139.85017652725 0.2881758435597696 0.01455028637510112
0.14999999999999997 0.2799999999999999 0.1 185978.345469179 155306.45709347082 0.4754640969414844 0.009987908443925348
0.14999999999999997 0.2799999999999999 0.11 213172.7211512312 192368.7732628012 0.49632886314527785 0.010111215955578748
0.14999999999999997 0.2799999999999999 0.12 238984.3089632259 237532.7770688521 0.5152411396004555 0.010234523467232146
0.14999999999999997 0.2799999999999999 0.13 263093.82684208686 293444.5434221479 0.5320115884419133 0.010357830978885546
0.14999999999999997 0.2799999999999999 0.13999999999999999 285357.19257303426 363900.22579249676 0.5464041625630454 0.010481138490538945
0.14999999999999997 0.2799999999999999 0.14999999999999997 305792.7901819436 454343.1484898161 0.5581280722989367 0.010604446002192344
0.14999999999999997 0.2799999999999999 0.15999999999999998 324558.40618949576 572416.2663526816 0.5668259397792778 0.010727753513845743
0.14999999999999997 0.2799999999999999 0.16999999999999998 341922.6245651086 728048.9130069364 0.5720569705537378 0.010851061025499143
0.14999999999999997 0.2799999999999999 0.17999999999999997 358235.22425260075 931000.0007619342 0.5732732516362442 0.010974368537152541
0.14999999999999997 0.2799999999999999 0.18999999999999995 373900.1415727093 1179406.9323866032 0.5697861923901332 0.01109767604880594
0.14999999999999997 0.2799999999999999 0.19999999999999996 389353.25958391174 1427160.2486759578 0.5607183720917162 0.011220983560459339
0.14999999999999997 0.2799999999999999 0.20999999999999996 405046.02811391844 1542868.599054631 0.5449331283438101 0.011344291072112739
0.14999999999999997 0.2799999999999999 0.21999999999999995 421434.92397004843 1382959.2483783832 0.5209291343191186 0.011467598583766139
0.14999999999999997 0.2799999999999999 0.22999999999999995 438976.1093241052 1005756.5028550744 0.4866780271514862 0.011590906095419538
0.14999999999999997 0.2799999999999999 0.23999999999999994 458124.3113147215 617941.7925162943 0.43936581553229825 0.011714213607072936
0.14999999999999997 0.2799999999999999 0.24999999999999992 479334.84730148315 331967.6179994229 0.3749643884567482 0.011837521118726336
0.14999999999999997 0.2799999999999999 0.2599999999999999 503067.7644878046 151251.01487127144 0.28748698101421144 0.011960828630379736
0.14999999999999997 0.2799999999999999 0.2699999999999999 529793.167011691 50055.09658940912 0.16761758213287195 0.012084136142033136
0.14999999999999997 0.2799999999999999 0.2799999999999999 559996.9047693538 7922.0477783204215 1.214306433183765e-15 0.012207443653686536
0.14999999999999997 0.2799999999999999 0.2899999999999999 594185.8513906873 2185.2815789092197 0.1252572858719988 0.012330751165339934
0.14999999999999997 0.2799999999999999 0.29999999999999993 632891.972053875 24167.432883210804 0.14139868744296089 0.012454058676993333
0.14999999999999997 0.2799999999999999 0.30999999999999994 676674.2495675837 55056.49543792286 0.1570642224216601 0.012577366188646733
0.14999999999999997 0.2799999999999999 0.3199999999999999 726117.2742231697 87627.74240562928 0.1722104123587214 0.012700673700300133
0.14999999999999997 0.2799999999999999 0.32999999999999985 781824.8811350141 119216.62310143036 0.1867925908398278 0.01282398121195353
0.14999999999999997 0.2799999999999999 0.33999999999999986 844406.6068114544 148593.87751854345 0.200764574913811 0.012947288723606929
0.14999999999999997 0.2799999999999999 0.34999999999999987 914453.9056918812 175151.2989960205 0.2140783002504246 0.013070596235260327
0.14999999999999997 0.2799999999999999 0.3599999999999999 992502.0066620628 198589.68843833526 0.22668340852079383 0.013193903746913727
0.14999999999999997 0.2799999999999999 0.3699999999999999 1078972.0397421257 218771.1504723309 0.23852677270665168 0.013317211258567127
0.14999999999999997 0.2799999999999999 0.3799999999999999 1174086.778271209 235643.71032445098 0.24955194216921267 0.013440518770220527
0.14999999999999997 0.2799999999999999 0.3899999999999999 1277752.3950195066 249202.2049443082 0.2596984839075769 0.013563826281873926
0.14999999999999997 0.2799999999999999 0.3999999999999998 1389398.773799135 259468.5711208739 0.26890118884853637 0.013687133793527324
0.14999999999999997 0.2799999999999999 0.4099999999999998 1507773.4846478782 266482.919530326 0.27708910121920066 0.013810441305180726
0.14999999999999997 0.2799999999999999 0.4199999999999998 1477848.7782851062 270300.73366884905 0.28418431347290385 0.013933748816834126
0.14999999999999997 0.2799999999999999 0.4299999999999998 1435770.7205825946 270993.50871272676 0.29010044632873055 0.014057056328487525
0.14999999999999997 0.2799999999999999 0.43999999999999984 1387108.8020994526 268651.1547186793 0.294740699085181 0.014180363840140925
0.14999999999999997 0.2799999999999999 0.44999999999999984 1331821.688924589 263385.0111582194 0.2979953024663094 0.014303671351794323
0.14999999999999997 0.2799999999999999 0.45999999999999985 1269873.60172066 255330.5998329119 0.29973812265202093 0.014426978863447723
0.14999999999999997 0.2799999999999999 0.46999999999999986 1201233.9065503166 244649.41039969464 0.29982202882069575 0.014550286375101123
0.14999999999999997 0.2799999999999999 0.47999999999999976 1125876.7515986802 231529.13477836494 0.2980724061039299 0.01467359388675452
0.14999999999999997 0.2799999999999999 0.48999999999999977 1043780.741371211 216181.87091584122 0.2942777896855444 0.014796901398407919
0.14999999999999997 0.2899999999999999 0.1 199501.50451505306 127187.94637910996 0.4772697096425872 0.010234523467232146
0.14999999999999997 0.2899999999999999 0.11 227630.29255358622 157161.77703983866 0.5004885230962994 0.010357830978885546
0.14999999999999997 0.2899999999999999 0.12 254240.81041544458 193349.08367263284 0.5217816253578562 0.010481138490538945
0.14999999999999997 0.2899999999999999 0.13 278940.1796955607 237670.57156363467 0.5410031965804782 0.010604446002192345
0.14999999999999997 0.2899999999999999 0.13999999999999999 301520.6875074755 292878.0064230583 0.5579633732439577 0.010727753513845745
0.14999999999999997 0.2899999999999999 0.14999999999999997 321952.18075987295 362952.90675250854 0.5724234083993809 0.010851061025499143
0.14999999999999997 0.2899999999999999 0.15999999999999998 340361.358031744 453673.7204884072 0.584087517522143 0.010974368537152541
0.14999999999999997 0.2899999999999999 0.16999999999999998 357002.75096623995 573290.6971832396 0.5925907552237903 0.011097676048805941
0.14999999999999997 0.2899999999999999 0.17999999999999997 372226.50223679945 732783.962492555 0.5974817248005707 0.011220983560459339
0.14999999999999997 0.2899999999999999 0.18999999999999995 386447.3555102527 943433.331819958 0.5981981756204289 0.011344291072112739
0.14999999999999997 0.2899999999999999 0.19999999999999996 400117.99103273696 1204236.7689008191 0.5940324133429045 0.011467598583766139
0.14999999999999997 0.2899999999999999 0.20999999999999996 413708.4112336803 1464399.6883951551 0.5840816375955373 0.011590906095419538
0.14999999999999997 0.2899999999999999 0.21999999999999995 427691.83425228193 1576536.5070911823 0.5671752968476392 0.011714213607072936
0.14999999999999997 0.2899999999999999 0.22999999999999995 442536.6570957447 1389634.3233881053 0.5417662996918831 0.011837521118726336
0.14999999999999997 0.2899999999999999 0.23999999999999994 458703.52952833736 988686.9681206329 0.5057634399809565 0.011960828630379736
0.14999999999999997 0.2899999999999999 0.24999999999999992 476646.37065028254 597059.9716658482 0.45626450074507907 0.012084136142033136
0.14999999999999997 0.2899999999999999 0.2599999999999999 496816.1621497003 317471.8879673229 0.3891139880211536 0.012207443653686536
0.14999999999999997 0.2899999999999999 0.2699999999999999 519666.466017155 143843.95810027694 0.298134646977701 0.012330751165339934
0.14999999999999997 0.2899999999999999 0.2799999999999999 545659.7599172076 47384.90237231248 0.1737127669377035 0.012454058676993333
0.14999999999999997 0.2899999999999999 0.2899999999999999 575273.8033921851 7385.294208933235 2.7755575615628914e-16 0.012577366188646733
0.14999999999999997 0.2899999999999999 0.29999999999999993 609007.3046577545 2526.0520711011077 0.12525728587199844 0.012700673700300133
0.14999999999999997 0.2899999999999999 0.30999999999999994 647384.1248548847 24931.77873191036 0.1413986874429612 0.012823981211953533
0.14999999999999997 0.2899999999999999 0.3199999999999999 690955.1129239134 55977.65977407218 0.15706422242166007 0.01294728872360693
0.14999999999999997 0.2899999999999999 0.32999999999999985 740296.3876704584 88710.94418454212 0.1722104123587214 0.013070596235260327
0.14999999999999997 0.2899999999999999 0.33999999999999986 796002.4482302852 120485.01025213524 0.18679259083982788 0.013193903746913727
0.14999999999999997 0.2899999999999999 0.34999999999999987 858671.8710107881 150046.50543779254 0.20076457491381097 0.013317211258567127
0.14999999999999997 0.2899999999999999 0.3599999999999999 928882.5147162762 176762.86594988345 0.2140783002504244 0.013440518770220527
0.14999999999999997 0.2899999999999999 0.3699999999999999 1007152.0999107324 200315.14041679015 0.22668340852079344 0.013563826281873926
0.14999999999999997 0.2899999999999999 0.3799999999999999 1093878.8051519105 220550.20999134745 0.23852677270665157 0.013687133793527324
0.14999999999999997 0.2899999999999999 0.3899999999999999 1189255.2956836617 237405.16868580444 0.24955194216921284 0.013810441305180726
0.14999999999999997 0.2899999999999999 0.3999999999999998 1293148.764886644 250868.2554856526 0.25969848390757677 0.013933748816834126
0.14999999999999997 0.2899999999999999 0.4099999999999998 1404939.8967197302 260959.31883088045 0.26890118884853637 0.014057056328487525
0.14999999999999997 0.2899999999999999 0.4199999999999998 1481439.2342957668 267721.0434320516 0.27708910121920055 0.014180363840140925
0.14999999999999997 0.2899999999999999 0.4299999999999998 1445446.324405006 271216.1637295734 0.2841843134729038 0.014303671351794323
0.14999999999999997 0.2899999999999999 0.43999999999999984 1403262.287531385 271527.9022510086 0.2901004463287306 0.014426978863447723
0.14999999999999997 0.2899999999999999 0.44999999999999984 1354831.7160776844 268761.91140904516 0.2947406990851813 0.014550286375101123
0.14999999999999997 0.2899999999999999 0.45999999999999985 1300103.9985648454 263048.54994738643 0.29799530246630923 0.014673593886754523
0.14999999999999997 0.2899999999999999 0.46999999999999986 1239033.062276817 254544.6378780445 0.299738122652021 0.014796901398407922
0.14999999999999997 0.2899999999999999 0.47999999999999976 1171577.1491079868 243434.03575412233 0.29982202882069553 0.014920208910061319
0.14999999999999997 0.2899999999999999 0.48999999999999977 1097698.6165708217 229926.55000079965 0.29807240610392993 0.015043516421714719
0.14999999999999997 0.29999999999999993 0.1 210657.67597142266 104091.36418270384 0.4760301838919492 0.010481138490538945
0.14999999999999997 0.29999999999999993 0.11 240227.86154021343 128472.04599032705 0.5017450793678482 0.010604446002192345
0.14999999999999997 0.29999999999999993 0.12 268157.8962902134 157647.90326890082 0.5255129492511144 0.010727753513845745
0.14999999999999997 0.29999999999999993 0.13 293967.6017648257 193009.41086008053 0.5472343875704344 0.010851061025499143
0.14999999999999997 0.29999999999999993 0.13999999999999999 317371.2255824802 236533.06238632402 0.5667652535605008 0.010974368537152543
0.14999999999999997 0.29999999999999993 0.14999999999999997 338276.61759999255 291067.42750298814 0.5839151580460024 0.011097676048805941
0.14999999999999997 0.29999999999999993 0.15999999999999998 356768.4562336131 360770.16291511664 0.5984426542357164 0.01122098356045934
0.14999999999999997 0.29999999999999993 0.16999999999999998 373079.9653811562 451748.08869134256 0.6100469627453493 0.01134429107211274
0.14999999999999997 0.29999999999999993 0.17999999999999997 387558.6002655106 572863.6725593491 0.6183555706683026 0.011467598583766139
0.14999999999999997 0.29999999999999993 0.18999999999999995 400630.96739965794 736188.1716987495 0.6229064790474031 0.011590906095419538
0.14999999999999997 0.29999999999999993 0.19999999999999996 412771.1243166393 954635.9280977284 0.6231230996046133 0.011714213607072936
0.14999999999999997 0.29999999999999993 0.20999999999999996 424474.8710051324 1228195.1100979834 0.6182786342956761 0.011837521118726336
0.14999999999999997 0.29999999999999993 0.21999999999999995 436241.14061124995 1500941.3193644579 0.6074449030993588 0.011960828630379736
0.14999999999999997 0.29999999999999993 0.22999999999999995 448560.4053592934 1608006.0449994837 0.5894174653514683 0.012084136142033136
0.14999999999999997 0.29999999999999993 0.23999999999999994 461909.2412838039 1392429.54503712 0.5626034650646483 0.012207443653686536
0.14999999999999997 0.29999999999999993 0.24999999999999992 476749.81555047043 969235.0112412638 0.5248488528104268 0.012330751165339934
0.14999999999999997 0.29999999999999993 0.2599999999999999 493532.97562935203 575852.2653655729 0.4731631859578598 0.012454058676993333
0.14999999999999997 0.29999999999999993 0.2699999999999999 512703.71526090923 303376.39116664574 0.4032635875855589 0.012577366188646733
0.14999999999999997 0.29999999999999993 0.2799999999999999 534707.9667753635 136802.29550058054 0.3087823129411899 0.012700673700300133
0.14999999999999997 0.29999999999999993 0.2899999999999999 559999.8477481798 44891.44999528321 0.17980795174253533 0.012823981211953533
0.14999999999999997 0.29999999999999993 0.29999999999999993 589048.6225480861 6901.294209436193 1.2281842209915794e-15 0.01294728872360693
0.14999999999999997 0.29999999999999993 0.30999999999999994 622344.6951109447 2856.6227388472403 0.12525728587199952 0.01307059623526033
0.14999999999999997 0.29999999999999993 0.3199999999999999 660403.9077149446 25628.12147226391 0.14139868744296102 0.01319390374691373
0.14999999999999997 0.29999999999999993 0.32999999999999985 703769.2642253558 56818.9353187509 0.15706422242166052 0.013317211258567127
0.14999999999999997 0.29999999999999993 0.33999999999999986 753008.9057606758 89710.29907579704 0.1722104123587215 0.013440518770220527
0.14999999999999997 0.29999999999999993 0.34999999999999987 808708.718086337 121663.73172092251 0.18679259083982797 0.013563826281873926
0.14999999999999997 0.29999999999999993 0.3599999999999999 871457.3162552408 151401.66718135262 0.20076457491381092 0.013687133793527324
0.14999999999999997 0.29999999999999993 0.3699999999999999 941820.3103914134 178268.72781252133 0.2140783002504244 0.013810441305180726
0.14999999999999997 0.29999999999999993 0.3799999999999999 1020299.706522216 201927.70108396042 0.2266834085207935 0.013933748816834126
0.14999999999999997 0.29999999999999993 0.3899999999999999 1107273.0953819104 222211.41122632398 0.2385267727066515 0.014057056328487525
0.14999999999999997 0.29999999999999993 0.3999999999999998 1202906.110047466 239046.8803923503 0.24955194216921284 0.014180363840140925
0.14999999999999997 0.29999999999999993 0.4099999999999998 1307030.898880331 252416.36171747706 0.2596984839075769 0.014303671351794323
0.14999999999999997 0.29999999999999993 0.4199999999999998 1418983.8559471953 262338.02859849384 0.2689011888485363 0.014426978863447723
0.14999999999999997 0.29999999999999993 0.4299999999999998 1450649.8602985414 268857.3790305922 0.2770891012192006 0.014550286375101123
0.14999999999999997 0.29999999999999993 0.43999999999999984 1414422.4279909853 272044.4632852256 0.28418431347290396 0.014673593886754523
0.14999999999999997 0.29999999999999993 0.44999999999999984 1372303.9707381045 271994.10004623147 0.29010044632873055 0.014796901398407922
0.14999999999999997 0.29999999999999993 0.45999999999999985 1324232.184451761 268827.32157506485 0.294740699085181 0.01492020891006132
0.14999999999999997 0.29999999999999993 0.46999999999999986 1270148.6970909105 262692.874901989 0.29799530246630923 0.015043516421714722
0.14999999999999997 0.29999999999999993 0.47999999999999976 1209998.9534871306 253767.95345064803 0.29973812265202093 0.015166823933368118
0.14999999999999997 0.29999999999999993 0.48999999999999977 1143732.116836712 242257.57003263917 0.29982202882069553 0.015290131445021518
0.14999999999999997 0.30999999999999994 0.1 218962.1606576289 85024.50853902387 0.4714167159370713 0.010727753513845745
0.14999999999999997 0.30999999999999994 0.11 250512.7775075993 104975.38995480009 0.4998316930865468 0.010851061025499143
0.14999999999999997 0.30999999999999994 0.12 280326.82817041443 128655.32217602883 0.5262204490931089 0.010974368537152543
0.14999999999999997 0.30999999999999994 0.13 307822.3353007703 157073.6513971932 0.5505373754059294 0.011097676048805943
0.14999999999999997 0.30999999999999994 0.13999999999999999 332618.9953350841 191649.59568959268 0.572687149783013 0.011220983560459342
0.14999999999999997 0.30999999999999994 0.14999999999999997 354545.9822506313 234408.4775601519 0.5925273105405238 0.01134429107211274
0.14999999999999997 0.30999999999999994 0.15999999999999998 373631.1136090768 288287.5188077785 0.609866942848047 0.01146759858376614
0.14999999999999997 0.30999999999999994 0.16999999999999998 390074.99905222264 357611.4849263502 0.6244619000720519 0.011590906095419538
0.14999999999999997 0.30999999999999994 0.17999999999999997 404215.686643532 448808.03134726075 0.6360064079685557 0.011714213607072936
0.14999999999999997 0.30999999999999994 0.18999999999999995 416489.80355481996 571354.4839423387 0.6441203861128155 0.011837521118726336
0.14999999999999997 0.30999999999999994 0.19999999999999996 427395.4338143032 738450.0943383068 0.6483312332942363 0.011960828630379736
0.14999999999999997 0.30999999999999994 0.20999999999999996 437460.4656305244 964756.4444808208 0.6480480235887979 0.012084136142033136
0.14999999999999997 0.30999999999999994 0.21999999999999995 447218.4147028032 1251386.104067129 0.6425248552484479 0.012207443653686536
0.14999999999999997 0.30999999999999994 0.22999999999999995 457192.2077345688 1536801.9900960575 0.6308081686031807 0.012330751165339934
0.14999999999999997 0.30999999999999994 0.23999999999999994 467885.3149195915 1637127.0840713086 0.6116596338552978 0.012454058676993333
0.14999999999999997 0.30999999999999994 0.24999999999999992 479778.9935676526 1391393.8119301484 0.5834406304374131 0.012577366188646733
0.14999999999999997 0.30999999999999994 0.2599999999999999 493334.1720321774 947736.2809406483 0.543934265639897 0.012700673700300133
0.14999999999999997 0.30999999999999994 0.2699999999999999 508996.539228696 554532.151821846 0.4900618711706406 0.012823981211953533
0.14999999999999997 0.30999999999999994 0.2799999999999999 527203.5858412242 289734.0830503808 0.41741318714996467 0.01294728872360693
0.14999999999999997 0.30999999999999994 0.2899999999999999 548392.569484286 130119.23061394176 0.3194299789046795 0.01307059623526033
0.14999999999999997 0.30999999999999994 0.29999999999999993 573008.5795726676 42561.149828220674 0.185903136547367 0.01319390374691373
0.14999999999999997 0.30999999999999994 0.30999999999999994 601512.0169204178 6463.355269510446 3.885780586188048e-16 0.01331721125856713
0.14999999999999997 0.30999999999999994 0.3199999999999999 634384.8542072001 3175.159083353922 0.12525728587199725 0.01344051877022053
0.14999999999999997 0.30999999999999994 0.32999999999999985 672134.9910596577 26264.986814126794 0.1413986874429605 0.013563826281873926
0.14999999999999997 0.30999999999999994 0.33999999999999986 715297.8476424282 57592.020759191364 0.15706422242166074 0.013687133793527324
0.14999999999999997 0.30999999999999994 0.34999999999999987 764434.0360917212 90637.93162561435 0.17221041235872145 0.013810441305180726
0.14999999999999997 0.30999999999999994 0.3599999999999999 820121.4875253371 122764.94086181115 0.18679259083982788 0.013933748816834126
0.14999999999999997 0.30999999999999994 0.3699999999999999 882939.7683767425 152671.64685533175 0.20076457491381094 0.014057056328487525
0.14999999999999997 0.30999999999999994 0.3799999999999999 953443.473252165 179681.39658428248 0.21407830025042435 0.014180363840140925
0.14999999999999997 0.30999999999999994 0.3899999999999999 1032120.5361814712 203440.1116886858 0.2266834085207936 0.014303671351794323
0.14999999999999997 0.30999999999999994 0.3999999999999998 1119330.122596258 223767.6369433004 0.23852677270665162 0.014426978863447723
0.14999999999999997 0.30999999999999994 0.4099999999999998 1215213.6416145859 240581.71458339662 0.24955194216921261 0.014550286375101123
0.14999999999999997 0.30999999999999994 0.4199999999999998 1319571.7761134233 253859.1734424011 0.2596984839075769 0.014673593886754523
0.14999999999999997 0.30999999999999994 0.4299999999999998 1431701.0756574883 263616.88394847326 0.26890118884853637 0.014796901398407922
0.14999999999999997 0.30999999999999994 0.43999999999999984 1421084.004790745 269903.3594541873 0.2770891012192005 0.01492020891006132
0.14999999999999997 0.30999999999999994 0.44999999999999984 1384789.9963464045 272795.99621139135 0.2841843134729038 0.015043516421714722
0.14999999999999997 0.30999999999999994 0.45999999999999985 1342866.7939745497 272401.0478811049 0.2901004463287306 0.015166823933368122
0.14999999999999997 0.30999999999999994 0.46999999999999986 1295246.3344060027 268854.54471730714 0.29474069908518113 0.015290131445021518
0.14999999999999997 0.30999999999999994 0.47999999999999976 1241863.868738968 262322.9908674367 0.29799530246630934 0.015413438956674914
0.14999999999999997 0.30999999999999994 0.48999999999999977 1182657.9427721244 253003.05700856185 0.299738122652021 0.015536746468328314
0.14999999999999997 0.3199999999999999 0.1 223766.75200899033 69199.8802380031 0.463011876909021 0.010974368537152541
0.14999999999999997 0.3199999999999999 0.11 257867.95495248612 85627.20325666823 0.4944126532998552 0.01109767604880594
0.14999999999999997 0.3199999999999999 0.12 290174.8376314859 104978.07273174688 0.5236332022811444 0.011220983560459339
0.14999999999999997 0.3199999999999999 0.13 319989.22402555496 127989.57050849708 0.5506958188183702 0.011344291072112739
0.14999999999999997 0.3199999999999999 0.13999999999999999 346818.35159479716 155685.47139730628 0.5755618015607442 0.011467598583766139
0.14999999999999997 0.3199999999999999 0.14999999999999997 370393.1607812211 189508.6100623131 0.5981399119955911 0.011590906095419538
0.14999999999999997 0.3199999999999999 0.15999999999999998 390665.740210536 231526.94451039564 0.6182893675205465 0.011714213607072936
0.14999999999999997 0.3199999999999999 0.16999999999999998 407788.1727997034 284758.7444423184 0.6358187276500915 0.011837521118726336
0.14999999999999997 0.3199999999999999 0.17999999999999997 422077.84338438325 353686.93870049156 0.6504811459083875 0.011960828630379736
0.14999999999999997 0.3199999999999999 0.18999999999999995 433975.6548935014 445051.67341129686 0.6619658531917622 0.012084136142033134
0.14999999999999997 0.3199999999999999 0.19999999999999996 444003.4677109084 568945.5004845129 0.6698852015573282 0.012207443653686534
0.14999999999999997 0.3199999999999999 0.20999999999999996 452725.7934468963 739728.8879928293 0.6737559875410689 0.012330751165339934
0.14999999999999997 0.3199999999999999 0.21999999999999995 460718.9276840181 973921.8750928742 0.672972947572982 0.012454058676993333
0.14999999999999997 0.3199999999999999 0.22999999999999995 468548.85478719324 1273899.3434611745 0.6667710762012198 0.01257736618864673
0.14999999999999997 0.3199999999999999 0.23999999999999994 476757.7750325429 1571987.4593200877 0.6541714341070018 0.012700673700300133
0.14999999999999997 0.3199999999999999 0.24999999999999992 485858.1419922297 1663755.0784235348 0.6339018023591262 0.01282398121195353
0.14999999999999997 0.3199999999999999 0.2599999999999999 496332.63392766943 1386629.0139245235 0.6042777958101782 0.01294728872360693
0.14999999999999997 0.3199999999999999 0.2699999999999999 508638.3984553061 924531.4627078226 0.5630196784693667 0.013070596235260327
0.14999999999999997 0.3199999999999999 0.2799999999999999 523214.0598127824 533286.6149367873 0.5069605563834211 0.01319390374691373
0.14999999999999997 0.3199999999999999 0.2899999999999999 540488.2342028517 276584.07674029405 0.4315627867143699 0.013317211258567127
0.14999999999999997 0.3199999999999999 0.29999999999999993 560888.5668789706 123785.75399416701 0.330077644868168 0.01344051877022053
0.14999999999999997 0.3199999999999999 0.30999999999999994 584850.5254932427 40381.755868801374 0.1919983213521982 0.013563826281873926
0.14999999999999997 0.3199999999999999 0.3199999999999999 612825.3247603141 6065.813371385177 2.914335439641036e-16 0.013687133793527324
0.14999999999999997 0.3199999999999999 0.32999999999999985 645286.4005583974 3480.646628580199 0.12525728587199786 0.013810441305180726
0.14999999999999997 0.3199999999999999 0.33999999999999986 682733.7865668766 26849.814922396854 0.14139868744296047 0.013933748816834122
0.14999999999999997 0.3199999999999999 0.34999999999999987 725695.5624552657 58306.629461616634 0.15706422242166043 0.014057056328487525
0.14999999999999997 0.3199999999999999 0.3599999999999999 774725.2240463946 91503.79126055342 0.17221041235872142 0.014180363840140922
0.14999999999999997 0.3199999999999999 0.3699999999999999 830393.3517027145 123798.6383786007 0.1867925908398279 0.014303671351794323
0.14999999999999997 0.3199999999999999 0.3799999999999999 893271.2994402797 153866.63978792005 0.20076457491381128 0.014426978863447721
0.14999999999999997 0.3199999999999999 0.3899999999999999 963903.7759734646 181011.3593356646 0.21407830025042457 0.014550286375101123
0.14999999999999997 0.3199999999999999 0.3999999999999998 1042766.1476759211 204863.14731733283 0.22668340852079327 0.01467359388675452
0.14999999999999997 0.3199999999999999 0.4099999999999998 1130201.1333758086 225229.86064098618 0.23852677270665162 0.014796901398407922
0.14999999999999997 0.3199999999999999 0.4199999999999998 1226328.4829830404 242020.6904217532 0.24955194216921261 0.014920208910061319
0.14999999999999997 0.3199999999999999 0.4299999999999998 1330920.6736269726 255207.55635632633 0.2596984839075769 0.015043516421714722
0.14999999999999997 0.3199999999999999 0.43999999999999984 1423675.3424916756 264806.3612319892 0.26890118884853637 0.015166823933368118
0.14999999999999997 0.3199999999999999 0.44999999999999984 1392768.0332453111 270868.80396623374 0.27708910121920055 0.015290131445021518
0.14999999999999997 0.3199999999999999 0.45999999999999985 1356536.5772676573 273479.6285779924 0.28418431347290385 0.015413438956674914
0.14999999999999997 0.3199999999999999 0.46999999999999986 1314905.386030689 272756.3397749678 0.2901004463287304 0.015536746468328318
0.14999999999999997 0.3199999999999999 0.47999999999999976 1267801.6946632802 268849.5719847019 0.2947406990851809 0.015660053979981714
0.14999999999999997 0.3199999999999999 0.48999999999999977 1215155.6034577412 261942.9614483013 0.2979953024663094 0.01578336149163511
0.14999999999999997 0.32999999999999985 0.1 224253.61025585927 55991.59247897367 0.4502736802425965 0.011220983560459339
0.14999999999999997 0.32999999999999985 0.11 261503.7440310904 69604.61161937939 0.4850600615237362 0.011344291072112739
0.14999999999999997 0.32999999999999985 0.12 296954.5057261028 85527.50638812051 0.5174085906626393 0.011467598583766139
0.14999999999999997 0.32999999999999985 0.13 329778.30091018917 104303.12583476616 0.5474347114757419 0.011590906095419538
0.14999999999999997 0.32999999999999985 0.13999999999999999 359351.62601816515 126675.59990672575 0.5751711885436308 0.011714213607072936
0.14999999999999997 0.32999999999999985 0.14999999999999997 385285.47214226745 153679.4212415502 0.6005862277155591 0.011837521118726334
0.14999999999999997 0.32999999999999985 0.15999999999999998 407433.5396597784 186776.59231735277 0.6235926742081693 0.011960828630379734
0.14999999999999997 0.32999999999999985 0.16999999999999998 425878.5554381506 228072.1229147256 0.6440514245005691 0.012084136142033134
0.14999999999999997 0.32999999999999985 0.17999999999999997 440900.6635459761 280658.1602005691 0.661770512452136 0.012207443653686532
0.14999999999999997 0.32999999999999985 0.18999999999999995 452934.3091714109 349166.89497334027 0.6765003917447225 0.012330751165339932
0.14999999999999997 0.32999999999999985 0.19999999999999996 462520.8045818738 440641.86147888546 0.6879252984149682 0.012454058676993332
0.14999999999999997 0.32999999999999985 0.20999999999999996 470262.9895584848 565789.0291945973 0.6956500170018406 0.01257736618864673
0.14999999999999997 0.32999999999999985 0.21999999999999995 476786.6198970901 740159.6131989949 0.6991807417879016 0.01270067370030013
0.14999999999999997 0.32999999999999985 0.22999999999999995 482711.0022468936 982241.3742566551 0.6978978715571664 0.01282398121195353
